Name,Date,Close price
CETOP,04/12/2006,2859.02
CETOP,04/12/2007,3197.29
CETOP,04/12/2008,1586.76
CETOP,04/12/2009,2206.32
CETOP,05/01/2006,2501.79
CETOP,05/01/2007,2877.35
CETOP,05/01/2009,1609.24
CETOP,05/01/2010,2193.94
CETOP,05/01/2011,2448.74
CETOP,05/02/2007,3007.76
CETOP,05/02/2008,2796.64
CETOP,05/02/2009,1200.86
CETOP,05/02/2010,2014.6
CETOP,05/03/2007,2737.73
CETOP,05/03/2008,2783.87
CETOP,05/03/2009,1036.7
CETOP,05/03/2010,2249.99
CETOP,05/04/2006,2520.98
CETOP,05/04/2007,3033.44
CETOP,05/04/2011,2582.67
CETOP,05/05/2006,2732.96
CETOP,05/05/2008,3015.6
CETOP,05/05/2009,1559.87
CETOP,05/05/2010,2222.97
CETOP,05/05/2011,2577.5
CETOP,05/06/2007,3221.92
CETOP,05/06/2008,3045.85
CETOP,05/06/2009,1603.09
CETOP,05/07/2006,2356.88
CETOP,05/07/2007,3399.28
CETOP,05/07/2010,2056.03
CETOP,05/07/2011,2521
CETOP,05/08/2008,3009.33
CETOP,05/08/2009,1899.93
CETOP,05/08/2010,2299.45
CETOP,05/08/2011,2176.76
CETOP,05/09/2006,2581.74
CETOP,05/09/2007,3170.3
CETOP,05/09/2008,2636.5
CETOP,05/09/2011,1923.41
CETOP,05/10/2006,2542.14
CETOP,05/10/2007,3350.02
CETOP,05/10/2009,1981.45
CETOP,05/10/2010,2357.2
CETOP,05/10/2011,1708.42
CETOP,05/11/2007,3412.29
CETOP,05/11/2008,1834.03
CETOP,05/11/2009,2071.16
CETOP,05/11/2010,2421.64
CETOP,05/12/2006,2911.32
CETOP,05/12/2007,3307.04
CETOP,05/12/2008,1537.86
CETOP,05/12/2011,1772.56
CETOP,06/01/2006,2516.42
CETOP,06/01/2009,1681.35
CETOP,06/01/2010,2206.35
CETOP,06/01/2011,2464.89
CETOP,06/02/2006,2531.63
CETOP,06/02/2007,3005.76
CETOP,06/02/2008,2768.96
CETOP,06/02/2009,1235.81
CETOP,06/03/2006,2600.09
CETOP,06/03/2007,2782.76
CETOP,06/03/2008,2730.44
CETOP,06/03/2009,1064.63
CETOP,06/04/2006,2538.97
CETOP,06/04/2007,3033.6
CETOP,06/04/2009,1374.95
CETOP,06/04/2010,2479.05
CETOP,06/04/2011,2637.54
CETOP,06/05/2008,3021.81
CETOP,06/05/2009,1562.16
CETOP,06/05/2010,2179.79
CETOP,06/05/2011,2599.25
CETOP,06/06/2006,2376.46
CETOP,06/06/2007,3163.04
CETOP,06/06/2008,2989.65
CETOP,06/06/2011,2553.13
CETOP,06/07/2006,2408.38
CETOP,06/07/2007,3442.25
CETOP,06/07/2009,1542.44
CETOP,06/07/2010,2085.49
CETOP,06/07/2011,2504.84
CETOP,06/08/2007,3194.08
CETOP,06/08/2008,2973.69
CETOP,06/08/2009,1928.19
CETOP,06/08/2010,2298.39
CETOP,06/09/2006,2555.88
CETOP,06/09/2007,3145.84
CETOP,06/09/2010,2258.88
CETOP,06/09/2011,1936.17
CETOP,06/10/2006,2539.4
CETOP,06/10/2008,2285.48
CETOP,06/10/2009,2041.86
CETOP,06/10/2010,2369.26
CETOP,06/10/2011,1755.2
CETOP,06/11/2006,2737.25
CETOP,06/11/2007,3439.14
CETOP,06/11/2008,1698.77
CETOP,06/11/2009,2051.91
CETOP,06/12/2006,2899.02
CETOP,06/12/2007,3348.51
CETOP,06/12/2010,2348.49
CETOP,06/12/2011,1722.5
CETOP,07/01/2008,3118.62
CETOP,07/01/2009,1642.07
CETOP,07/01/2010,2180.91
CETOP,07/01/2011,2434.84
CETOP,07/02/2006,2531.85
CETOP,07/02/2007,2995.81
CETOP,07/02/2008,2700.39
CETOP,07/02/2011,2538.33
CETOP,07/03/2006,2525.52
CETOP,07/03/2007,2767.13
CETOP,07/03/2008,2682.02
CETOP,07/03/2011,2489.35
CETOP,07/04/2006,2557.67
CETOP,07/04/2008,2949.87
CETOP,07/04/2009,1335.9
CETOP,07/04/2010,2482.43
CETOP,07/04/2011,2635.88
CETOP,07/05/2007,3229.15
CETOP,07/05/2008,3075.59
CETOP,07/05/2009,1596.03
CETOP,07/05/2010,2102.26
CETOP,07/06/2006,2344.87
CETOP,07/06/2007,3157.95
CETOP,07/06/2010,2048.58
CETOP,07/06/2011,2572.91
CETOP,07/07/2006,2437.26
CETOP,07/07/2008,2834.81
CETOP,07/07/2009,1537.14
CETOP,07/07/2010,2083.02
CETOP,07/07/2011,2529.48
CETOP,07/08/2006,2554.6
CETOP,07/08/2007,3228.57
CETOP,07/08/2008,2942.07
CETOP,07/08/2009,1940.33
CETOP,07/09/2006,2516.34
CETOP,07/09/2007,3098.41
CETOP,07/09/2009,2021.14
CETOP,07/09/2010,2231.95
CETOP,07/09/2011,2002.31
CETOP,07/10/2008,2253.63
CETOP,07/10/2009,2004
CETOP,07/10/2010,2347.18
CETOP,07/10/2011,1768.63
CETOP,07/11/2006,2762.33
CETOP,07/11/2007,3383.95
CETOP,07/11/2008,1714.24
CETOP,07/11/2011,1796.72
CETOP,07/12/2006,2929.56
CETOP,07/12/2007,3403.21
CETOP,07/12/2009,2185.63
CETOP,07/12/2010,2364.41
CETOP,07/12/2011,1721.77
CETOP,08/01/2007,2857.61
CETOP,08/01/2008,3171.14
CETOP,08/01/2009,1604.48
CETOP,08/01/2010,2208.21
CETOP,08/02/2006,2518.59
CETOP,08/02/2007,2926.45
CETOP,08/02/2008,2693.77
CETOP,08/02/2010,2011.06
CETOP,08/02/2011,2520.14
CETOP,08/03/2006,2452.95
CETOP,08/03/2007,2859.67
CETOP,08/03/2010,2277.38
CETOP,08/03/2011,2475.57
CETOP,08/04/2008,2916.24
CETOP,08/04/2009,1391.23
CETOP,08/04/2010,2423.63
CETOP,08/04/2011,2632.32
CETOP,08/05/2006,2745.06
CETOP,08/05/2007,3185.69
CETOP,08/05/2008,3054.77
CETOP,08/05/2009,1591.44
CETOP,08/06/2006,2257.33
CETOP,08/06/2007,3121.18
CETOP,08/06/2009,1583.31
CETOP,08/06/2010,2040.99
CETOP,08/06/2011,2556.02
CETOP,08/07/2008,2850.02
CETOP,08/07/2009,1524.93
CETOP,08/07/2010,2131.35
CETOP,08/07/2011,2493.55
CETOP,08/08/2006,2539.71
CETOP,08/08/2007,3266.84
CETOP,08/08/2008,2889.99
CETOP,08/08/2011,2090.58
CETOP,08/09/2006,2515.72
CETOP,08/09/2008,2718.69
CETOP,08/09/2009,2027.5
CETOP,08/09/2010,2256.56
CETOP,08/09/2011,1996.07
CETOP,08/10/2007,3355.5
CETOP,08/10/2008,2136.72
CETOP,08/10/2009,2005.18
CETOP,08/10/2010,2324.3
CETOP,08/11/2006,2760.94
CETOP,08/11/2007,3352.52
CETOP,08/11/2010,2409.21
CETOP,08/11/2011,1812.61
CETOP,08/12/2006,2907.58
CETOP,08/12/2008,1603.87
CETOP,08/12/2009,2106.95
CETOP,08/12/2010,2352.3
CETOP,08/12/2011,1678.23
CETOP,09/01/2006,2561.36
CETOP,09/01/2007,2835.97
CETOP,09/01/2008,3106.17
CETOP,09/01/2009,1563.67
CETOP,09/02/2006,2537.36
CETOP,09/02/2007,2939.98
CETOP,09/02/2009,1300.38
CETOP,09/02/2010,2042.13
CETOP,09/02/2011,2505.58
CETOP,09/03/2006,2472.41
CETOP,09/03/2007,2857.03
CETOP,09/03/2009,1062.55
CETOP,09/03/2010,2273.5
CETOP,09/03/2011,2459.75
CETOP,09/04/2008,2935.15
CETOP,09/04/2009,1458.44
CETOP,09/04/2010,2459.34
CETOP,09/05/2006,2729.21
CETOP,09/05/2007,3198.75
CETOP,09/05/2008,3042.21
CETOP,09/05/2011,2576.11
CETOP,09/06/2006,2232.43
CETOP,09/06/2008,2960.35
CETOP,09/06/2009,1627.47
CETOP,09/06/2010,2056.54
CETOP,09/06/2011,2550.35
CETOP,09/07/2007,3449.05
CETOP,09/07/2008,2926.44
CETOP,09/07/2009,1538.62
CETOP,09/07/2010,2144.49
CETOP,09/08/2006,2571.23
CETOP,09/08/2007,3206.81
CETOP,09/08/2010,2299.13
CETOP,09/08/2011,2021.16
CETOP,09/09/2008,2695.79
CETOP,09/09/2009,2024.15
CETOP,09/09/2010,2265.23
CETOP,09/09/2011,1881.25
CETOP,09/10/2006,2554.25
CETOP,09/10/2007,3386.72
CETOP,09/10/2008,2093.67
CETOP,09/10/2009,2010.2
CETOP,09/11/2006,2799.9
CETOP,09/11/2007,3329.65
CETOP,09/11/2009,2134.5
CETOP,09/11/2010,2457.23
CETOP,09/11/2011,1748.01
CETOP,09/12/2008,1632.16
CETOP,09/12/2009,2064.49
CETOP,09/12/2010,2354.75
CETOP,09/12/2011,1688
CETOP,10/01/2006,2528.63
CETOP,10/01/2007,2771.92
CETOP,10/01/2008,3059.8
CETOP,10/01/2011,2390.52
CETOP,10/02/2006,2519.95
CETOP,10/02/2009,1281.1
CETOP,10/02/2010,2063.55
CETOP,10/02/2011,2464.97
CETOP,10/03/2006,2442.08
CETOP,10/03/2008,2676.47
CETOP,10/03/2009,1099.25
CETOP,10/03/2010,2295.34
CETOP,10/03/2011,2430.31
CETOP,10/04/2006,2557.5
CETOP,10/04/2007,3063
CETOP,10/04/2008,2907.7
CETOP,10/04/2009,1440.25
CETOP,10/05/2006,2725.48
CETOP,10/05/2007,3187.79
CETOP,10/05/2010,2324.67
CETOP,10/05/2011,2606.93
CETOP,10/06/2008,2907.53
CETOP,10/06/2009,1666.59
CETOP,10/06/2010,2112.78
CETOP,10/06/2011,2536.22
CETOP,10/07/2006,2451.34
CETOP,10/07/2007,3390.16
CETOP,10/07/2008,2900
CETOP,10/07/2009,1520.24
CETOP,10/08/2006,2511.11
CETOP,10/08/2007,3124.89
CETOP,10/08/2009,1969.28
CETOP,10/08/2010,2261.01
CETOP,10/08/2011,1915.36
CETOP,10/09/2007,3067.66
CETOP,10/09/2008,2655.74
CETOP,10/09/2009,1995.92
CETOP,10/09/2010,2253.73
CETOP,10/10/2006,2606.61
CETOP,10/10/2007,3376.76
CETOP,10/10/2008,1848.2
CETOP,10/10/2011,1809.19
CETOP,10/11/2006,2765.84
CETOP,10/11/2008,1725.75
CETOP,10/11/2009,2152.83
CETOP,10/11/2010,2393.95
CETOP,10/11/2011,1729.29
CETOP,10/12/2007,3433.29
CETOP,10/12/2008,1632.2
CETOP,10/12/2009,2068.91
CETOP,10/12/2010,2358.91
CETOP,11/01/2006,2544.16
CETOP,11/01/2007,2843.8
CETOP,11/01/2008,3045.61
CETOP,11/01/2010,2265.47
CETOP,11/01/2011,2431.45
CETOP,11/02/2008,2729.76
CETOP,11/02/2009,1224.86
CETOP,11/02/2010,2050.31
CETOP,11/02/2011,2485.2
CETOP,11/03/2008,2779.69
CETOP,11/03/2009,1123.92
CETOP,11/03/2010,2285.23
CETOP,11/03/2011,2432.25
CETOP,11/04/2006,2553.33
CETOP,11/04/2007,3093.78
CETOP,11/04/2008,2864.68
CETOP,11/04/2011,2625.23
CETOP,11/05/2006,2774.47
CETOP,11/05/2007,3170.83
CETOP,11/05/2009,1580
CETOP,11/05/2010,2286.67
CETOP,11/05/2011,2607.45
CETOP,11/06/2007,3156.2
CETOP,11/06/2008,2877.94
CETOP,11/06/2009,1648.71
CETOP,11/06/2010,2117.28
CETOP,11/07/2006,2442.28
CETOP,11/07/2007,3386.37
CETOP,11/07/2008,2866.31
CETOP,11/07/2011,2433.01
CETOP,11/08/2006,2483.1
CETOP,11/08/2008,2906.93
CETOP,11/08/2009,1894.86
CETOP,11/08/2010,2216.46
CETOP,11/08/2011,1979.51
CETOP,11/09/2006,2489.02
CETOP,11/09/2007,3121.58
CETOP,11/09/2008,2636.79
CETOP,11/09/2009,1988.31
CETOP,11/10/2006,2620.51
CETOP,11/10/2007,3442.2
CETOP,11/10/2010,2352.49
CETOP,11/10/2011,1791.99
CETOP,11/11/2008,1622.69
CETOP,11/11/2009,2183.04
CETOP,11/11/2010,2354.37
CETOP,11/11/2011,1753.15
CETOP,11/12/2006,2922.37
CETOP,11/12/2007,3396.62
CETOP,11/12/2008,1624.54
CETOP,11/12/2009,2091.65
CETOP,12/01/2006,2523.7
CETOP,12/01/2007,2869.38
CETOP,12/01/2009,1544.2
CETOP,12/01/2010,2243.39
CETOP,12/01/2011,2486.38
CETOP,12/02/2007,2895.4
CETOP,12/02/2008,2817.76
CETOP,12/02/2009,1186.89
CETOP,12/02/2010,2067.98
CETOP,12/03/2007,2841.45
CETOP,12/03/2008,2804.73
CETOP,12/03/2009,1129.39
CETOP,12/03/2010,2313.07
CETOP,12/04/2006,2567.69
CETOP,12/04/2007,3064.95
CETOP,12/04/2010,2487.91
CETOP,12/04/2011,2582.85
CETOP,12/05/2006,2703.22
CETOP,12/05/2009,1589.14
CETOP,12/05/2010,2330.57
CETOP,12/05/2011,2575.81
CETOP,12/06/2006,2150.68
CETOP,12/06/2007,3144.95
CETOP,12/06/2008,2919.68
CETOP,12/06/2009,1670.62
CETOP,12/07/2006,2460.05
CETOP,12/07/2007,3424.33
CETOP,12/07/2010,2148.43
CETOP,12/07/2011,2411.26
CETOP,12/08/2008,2930.17
CETOP,12/08/2009,1901.15
CETOP,12/08/2010,2219.8
CETOP,12/08/2011,2006.7
CETOP,12/09/2006,2517.78
CETOP,12/09/2007,
CETOP,12/09/2008,2640.71
CETOP,12/09/2011,1808.75
CETOP,12/10/2006,2645.89
CETOP,12/10/2007,3432.28
CETOP,12/10/2009,2064.65
CETOP,12/10/2010,2344.19
CETOP,12/10/2011,1852.99
CETOP,12/11/2007,3275.51
CETOP,12/11/2008,1555.55
CETOP,12/11/2009,2199.81
CETOP,12/11/2010,2379.79
CETOP,12/12/2006,2937.82
CETOP,12/12/2007,3410.75
CETOP,12/12/2008,1531.27
CETOP,12/12/2011,1649.33
CETOP,13/01/2006,2490.86
CETOP,13/01/2009,1523.24
CETOP,13/01/2010,2257.14
CETOP,13/01/2011,2476.78
CETOP,13/02/2006,2504.25
CETOP,13/02/2007,2935.96
CETOP,13/02/2008,2888.24
CETOP,13/02/2009,1194.63
CETOP,13/03/2006,2435.16
CETOP,13/03/2007,2823.58
CETOP,13/03/2008,2728.96
CETOP,13/03/2009,1156.25
CETOP,13/04/2006,2561.19
CETOP,13/04/2007,3097.37
CETOP,13/04/2010,2488.48
CETOP,13/04/2011,2617.48
CETOP,13/05/2008,3073.13
CETOP,13/05/2009,1515.13
CETOP,13/05/2010,2334.98
CETOP,13/05/2011,2566.17
CETOP,13/06/2006,2064.9
CETOP,13/06/2007,3174.3
CETOP,13/06/2008,2930.56
CETOP,13/07/2006,2384.12
CETOP,13/07/2007,3441.02
CETOP,13/07/2009,1546.11
CETOP,13/07/2010,2178.84
CETOP,13/07/2011,2447.41
CETOP,13/08/2007,3193.74
CETOP,13/08/2008,2865.86
CETOP,13/08/2009,1966.48
CETOP,13/08/2010,2208.24
CETOP,13/09/2006,2555.78
CETOP,13/09/2007,3194.97
CETOP,13/09/2010,2293.27
CETOP,13/09/2011,1813.31
CETOP,13/10/2006,2668.41
CETOP,13/10/2008,1976.71
CETOP,13/10/2009,2049.51
CETOP,13/10/2010,2404.85
CETOP,13/10/2011,1820.39
CETOP,13/11/2006,2774.48
CETOP,13/11/2007,3299
CETOP,13/11/2008,1516.2
CETOP,13/11/2009,2170.38
CETOP,13/12/2006,2929.95
CETOP,13/12/2007,3333.91
CETOP,13/12/2010,2382.07
CETOP,13/12/2011,1651.72
CETOP,14/01/2008,3031.81
CETOP,14/01/2009,1457.18
CETOP,14/01/2010,2281.48
CETOP,14/01/2011,2463.92
CETOP,14/02/2006,2500.59
CETOP,14/02/2007,2961.54
CETOP,14/02/2008,2899.81
CETOP,14/02/2011,2471.66
CETOP,14/03/2006,2400.71
CETOP,14/03/2007,2813.35
CETOP,14/03/2008,2724.95
CETOP,14/04/2006,2568.17
CETOP,14/04/2008,2861.81
CETOP,14/04/2009,1466.61
CETOP,14/04/2010,2537.88
CETOP,14/04/2011,2606.54
CETOP,14/05/2007,3171.16
CETOP,14/05/2008,3098.92
CETOP,14/05/2009,1491.74
CETOP,14/05/2010,2251.17
CETOP,14/06/2006,2067.03
CETOP,14/06/2007,3212.46
CETOP,14/06/2010,2151.65
CETOP,14/06/2011,2567.53
CETOP,14/07/2006,2358.34
CETOP,14/07/2008,2886.9
CETOP,14/07/2009,1610.04
CETOP,14/07/2010,2186.7
CETOP,14/07/2011,2422.13
CETOP,14/08/2006,2483.91
CETOP,14/08/2007,3143.01
CETOP,14/08/2008,2844.91
CETOP,14/08/2009,1948.1
CETOP,14/09/2006,2546.28
CETOP,14/09/2007,3167.62
CETOP,14/09/2009,1953.59
CETOP,14/09/2010,2294.91
CETOP,14/09/2011,1807.37
CETOP,14/10/2008,2168.97
CETOP,14/10/2009,2115.58
CETOP,14/10/2010,2395.37
CETOP,14/10/2011,1833.9
CETOP,14/11/2006,2775.64
CETOP,14/11/2007,3279.28
CETOP,14/11/2008,1558.81
CETOP,14/11/2011,1750.94
CETOP,14/12/2006,2961.73
CETOP,14/12/2007,3288.18
CETOP,14/12/2009,2089.9
CETOP,14/12/2010,2387.05
CETOP,14/12/2011,1633.32
CETOP,15/01/2007,2922
CETOP,15/01/2008,2939.14
CETOP,15/01/2009,1429.1
CETOP,15/01/2010,2259.77
CETOP,15/02/2006,2520.44
CETOP,15/02/2007,2943.14
CETOP,15/02/2008,2853.07
CETOP,15/02/2010,2101.57
CETOP,15/02/2011,2466.79
CETOP,15/03/2006,2432.95
CETOP,15/04/2008,2883.74
CETOP,15/04/2009,1459.08
CETOP,15/04/2010,2539.42
CETOP,15/04/2011,2620.2
CETOP,15/05/2006,2602.89
CETOP,15/05/2007,3128.69
CETOP,15/05/2008,3089.87
CETOP,15/05/2009,1511.25
CETOP,15/06/2006,2123.42
CETOP,15/06/2007,3261.65
CETOP,15/06/2009,1624.29
CETOP,15/06/2010,2147.61
CETOP,15/06/2011,2548.08
CETOP,15/07/2008,2808.32
CETOP,15/07/2009,1661.6
CETOP,15/07/2010,2187.44
CETOP,15/07/2011,2423.65
CETOP,15/08/2006,2492.53
CETOP,15/08/2007,3108.78
CETOP,15/08/2008,2851.03
CETOP,15/08/2011,2044.61
CETOP,15/09/2006,2553.92
CETOP,15/09/2008,2554.31
CETOP,15/09/2009,1973.95
CETOP,15/09/2010,2289.58
CETOP,15/09/2011,1869.61
CETOP,15/10/2007,3451.73
CETOP,15/10/2008,1933.86
CETOP,15/10/2009,2092.45
CETOP,15/10/2010,2376.57
CETOP,15/11/2006,2759.44
CETOP,15/11/2007,3239.74
CETOP,15/11/2010,2369.25
CETOP,15/11/2011,1731.68
CETOP,15/12/2006,2980.01
CETOP,15/12/2008,1542.5
CETOP,15/12/2009,2054.08
CETOP,15/12/2010,2396.42
CETOP,15/12/2011,1644.59
CETOP,16/01/2006,2513.4
CETOP,16/01/2007,2914.59
CETOP,16/01/2008,2838.26
CETOP,16/01/2009,1448.97
CETOP,16/02/2006,2518.6
CETOP,16/02/2007,2943.7
CETOP,16/02/2009,1122.25
CETOP,16/02/2010,2115.14
CETOP,16/02/2011,2475.85
CETOP,16/03/2006,2506.46
CETOP,16/03/2009,1182.7
CETOP,16/03/2010,2360.8
CETOP,16/03/2011,2377.27
CETOP,16/04/2007,3148.61
CETOP,16/04/2008,2882.6
CETOP,16/04/2009,1467.57
CETOP,16/04/2010,2510.91
CETOP,16/05/2006,2622.52
CETOP,16/05/2007,3111.42
CETOP,16/05/2008,3120.88
CETOP,16/05/2011,2571.95
CETOP,16/06/2006,2111.97
CETOP,16/06/2008,2912.61
CETOP,16/06/2009,1610.71
CETOP,16/06/2010,2143.03
CETOP,16/06/2011,2517.62
CETOP,16/07/2007,3445.72
CETOP,16/07/2008,2800.65
CETOP,16/07/2009,1652.91
CETOP,16/07/2010,2144.68
CETOP,16/08/2006,2525.55
CETOP,16/08/2007,2953.94
CETOP,16/08/2010,2243.55
CETOP,16/08/2011,2052.72
CETOP,16/09/2008,2449.84
CETOP,16/09/2009,2036.73
CETOP,16/09/2010,2267.93
CETOP,16/09/2011,1872.2
CETOP,16/10/2006,2668.91
CETOP,16/10/2007,3392.24
CETOP,16/10/2008,1804.45
CETOP,16/10/2009,2086.03
CETOP,16/11/2006,2797.08
CETOP,16/11/2007,3216.84
CETOP,16/11/2009,2208.96
CETOP,16/11/2010,2332.01
CETOP,16/11/2011,1745.34
CETOP,16/12/2008,1550.57
CETOP,16/12/2009,2074.47
CETOP,16/12/2010,2377.34
CETOP,16/12/2011,1629.49
CETOP,17/01/2006,2499.34
CETOP,17/01/2007,2884.82
CETOP,17/01/2008,2815.9
CETOP,17/01/2011,2488.08
CETOP,17/02/2006,2599.17
CETOP,17/02/2009,1018.22
CETOP,17/02/2010,2156.4
CETOP,17/02/2011,2442.76
CETOP,17/03/2006,2521.21
CETOP,17/03/2008,2626.42
CETOP,17/03/2009,1146.84
CETOP,17/03/2010,2392.32
CETOP,17/03/2011,2416.69
CETOP,17/04/2007,3131.01
CETOP,17/04/2008,2879.01
CETOP,17/04/2009,1429.19
CETOP,17/05/2006,2553.69
CETOP,17/05/2007,3105.23
CETOP,17/05/2010,2256.62
CETOP,17/05/2011,2538.84
CETOP,17/06/2008,2960.64
CETOP,17/06/2009,1571.08
CETOP,17/06/2010,2126.84
CETOP,17/06/2011,2533.06
CETOP,17/07/2006,2328.96
CETOP,17/07/2007,3426.11
CETOP,17/07/2008,2918.59
CETOP,17/07/2009,1645.63
CETOP,17/08/2006,2507.72
CETOP,17/08/2007,2976.98
CETOP,17/08/2009,1876.14
CETOP,17/08/2010,2273.31
CETOP,17/08/2011,2065.31
CETOP,17/09/2007,3151.92
CETOP,17/09/2008,2440.77
CETOP,17/09/2009,2067.89
CETOP,17/09/2010,2258.18
CETOP,17/10/2006,2630.61
CETOP,17/10/2007,3408.97
CETOP,17/10/2008,1696.7
CETOP,17/10/2011,1804.31
CETOP,17/11/2006,2764.11
CETOP,17/11/2008,1501.46
CETOP,17/11/2009,2199.77
CETOP,17/11/2010,2336.34
CETOP,17/11/2011,1757.24
CETOP,17/12/2007,3206.74
CETOP,17/12/2008,1533.94
CETOP,17/12/2009,2049.88
CETOP,17/12/2010,2375.94
CETOP,18/01/2006,2467.1
CETOP,18/01/2007,2946.58
CETOP,18/01/2008,2856.94
CETOP,18/01/2010,2293.42
CETOP,18/01/2011,2548.73
CETOP,18/02/2008,2908.16
CETOP,18/02/2009,1024.56
CETOP,18/02/2010,2130.57
CETOP,18/02/2011,2451.49
CETOP,18/03/2008,2716.3
CETOP,18/03/2009,1138.91
CETOP,18/03/2010,2374.46
CETOP,18/03/2011,2422.55
CETOP,18/04/2006,2594.79
CETOP,18/04/2007,3129.53
CETOP,18/04/2008,2922.68
CETOP,18/04/2011,2550.14
CETOP,18/05/2006,2527.87
CETOP,18/05/2007,3128.41
CETOP,18/05/2009,1550.56
CETOP,18/05/2010,2286.04
CETOP,18/05/2011,2549.52
CETOP,18/06/2007,3246.16
CETOP,18/06/2008,2958.32
CETOP,18/06/2009,1579.37
CETOP,18/06/2010,2141.07
CETOP,18/07/2006,2363.42
CETOP,18/07/2007,3427.42
CETOP,18/07/2008,2933.2
CETOP,18/07/2011,2357.92
CETOP,18/08/2006,2499.72
CETOP,18/08/2008,2872.82
CETOP,18/08/2009,1910.13
CETOP,18/08/2010,2262.43
CETOP,18/08/2011,1951.96
CETOP,18/09/2006,2559.75
CETOP,18/09/2007,3174.2
CETOP,18/09/2008,2450.04
CETOP,18/09/2009,2052.28
CETOP,18/10/2006,2670.8
CETOP,18/10/2007,3385.29
CETOP,18/10/2010,2372.86
CETOP,18/10/2011,1791.37
CETOP,18/11/2008,1455.94
CETOP,18/11/2009,2177.44
CETOP,18/11/2010,2364.27
CETOP,18/11/2011,1714.09
CETOP,18/12/2006,2991.16
CETOP,18/12/2007,3222.04
CETOP,18/12/2008,1539.41
CETOP,18/12/2009,2031.68
CETOP,19/01/2006,2517.54
CETOP,19/01/2007,2962.57
CETOP,19/01/2009,1388.01
CETOP,19/01/2010,2308.26
CETOP,19/01/2011,2538.53
CETOP,19/02/2007,2963.9
CETOP,19/02/2008,2905.75
CETOP,19/02/2009,1081.03
CETOP,19/02/2010,2130.97
CETOP,19/03/2007,2905.37
CETOP,19/03/2008,2736.88
CETOP,19/03/2009,1187.27
CETOP,19/03/2010,2346.82
CETOP,19/04/2006,2623.28
CETOP,19/04/2007,3110.86
CETOP,19/04/2010,2448.34
CETOP,19/04/2011,2579.86
CETOP,19/05/2006,2497.96
CETOP,19/05/2008,3102.32
CETOP,19/05/2009,1592.92
CETOP,19/05/2010,2185.08
CETOP,19/05/2011,2544.75
CETOP,19/06/2006,2164.44
CETOP,19/06/2007,3240.2
CETOP,19/06/2008,2965.83
CETOP,19/06/2009,1602.86
CETOP,19/07/2006,2380.35
CETOP,19/07/2007,3462.01
CETOP,19/07/2010,2106.66
CETOP,19/07/2011,2370.15
CETOP,19/08/2008,2802.83
CETOP,19/08/2009,1904.13
CETOP,19/08/2010,2244.73
CETOP,19/08/2011,1938.53
CETOP,19/09/2006,2528.41
CETOP,19/09/2007,3279.24
CETOP,19/09/2008,2679.34
CETOP,19/09/2011,1793.26
CETOP,19/10/2006,2681.39
CETOP,19/10/2007,3393.99
CETOP,19/10/2009,2127.03
CETOP,19/10/2010,2348.47
CETOP,19/10/2011,1804.35
CETOP,19/11/2007,3188.76
CETOP,19/11/2008,1464.71
CETOP,19/11/2009,2124.45
CETOP,19/11/2010,2348.96
CETOP,19/12/2006,2906.02
CETOP,19/12/2007,3204.58
CETOP,19/12/2008,1546.37
CETOP,19/12/2011,1638.98
CETOP,20/01/2006,2554.23
CETOP,20/01/2009,1355.5
CETOP,20/01/2010,2287.26
CETOP,20/01/2011,2496.46
CETOP,20/02/2006,2623.92
CETOP,20/02/2007,2922.37
CETOP,20/02/2008,2890.89
CETOP,20/02/2009,1047.21
CETOP,20/03/2006,2524.36
CETOP,20/03/2007,2894.64
CETOP,20/03/2008,2683.03
CETOP,20/03/2009,1201.44
CETOP,20/04/2006,2684.34
CETOP,20/04/2007,3179.61
CETOP,20/04/2009,1369.53
CETOP,20/04/2010,2465.82
CETOP,20/04/2011,2616.58
CETOP,20/05/2008,3074.78
CETOP,20/05/2009,1631.93
CETOP,20/05/2010,2102.71
CETOP,20/05/2011,2541.2
CETOP,20/06/2006,2161.29
CETOP,20/06/2007,3241.46
CETOP,20/06/2008,2900.22
CETOP,20/06/2011,2495.64
CETOP,20/07/2006,2470.9
CETOP,20/07/2007,3429.32
CETOP,20/07/2009,1714.16
CETOP,20/07/2010,2105.03
CETOP,20/07/2011,2396.18
CETOP,20/08/2007,2980.52
CETOP,20/09/2006,2495.9
CETOP,20/09/2007,3286.3
CETOP,20/09/2010,2277.5
CETOP,20/09/2011,1798.77
CETOP,20/10/2006,2669.13
CETOP,20/10/2008,1685.71
CETOP,20/10/2009,2154.8
CETOP,20/10/2010,2343.64
CETOP,20/10/2011,1738.63
CETOP,20/11/2006,2759.45
CETOP,20/11/2007,3201.12
CETOP,20/11/2008,1370.06
CETOP,20/11/2009,2126.49
CETOP,20/12/2006,2928.7
CETOP,20/12/2007,3203.47
CETOP,20/12/2010,2362.54
CETOP,20/12/2011,1670.69
CETOP,21/01/2008,2685.78
CETOP,21/01/2009,1366.72
CETOP,21/01/2010,2262.71
CETOP,21/01/2011,2522.11
CETOP,21/02/2006,2629.4
CETOP,21/02/2007,2928.6
CETOP,21/02/2008,2888.26
CETOP,21/02/2011,2435.74
CETOP,21/03/2006,2497.28
CETOP,21/03/2007,2910.94
CETOP,21/03/2008,2707.51
CETOP,21/03/2011,2464.4
CETOP,21/04/2006,2706.59
